,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
414,2016,1,18,6,30,0,0,0,1.4,-12.0,99.97
415,2016,1,18,7,30,0,0,0,1.4,-11.0,89.74
416,2016,1,18,8,30,147,57,547,1.5,-11.0,80.45
417,2016,1,18,9,30,311,78,778,1.6,-10.0,72.55
418,2016,1,18,10,30,396,56,855,1.7000000000000002,-10.0,66.57000000000001
419,2016,1,18,11,30,432,82,774,1.8,-10.0,63.120000000000005
420,2016,1,18,12,30,155,154,3,1.8,-10.0,62.61
421,2016,1,18,13,30,146,144,4,1.8,-10.0,65.13
422,2016,1,18,14,30,316,66,743,1.7000000000000002,-10.0,70.33
423,2016,1,18,15,30,182,51,610,1.6,-10.0,77.67
424,2016,1,18,16,30,39,24,243,1.5,-11.0,86.55
425,2016,1,18,17,30,0,0,0,1.6,-11.0,96.51
426,2016,1,18,18,30,0,0,0,1.7000000000000002,-12.0,107.16
427,2016,1,18,19,30,0,0,0,1.7000000000000002,-12.0,118.21
428,2016,1,18,20,30,0,0,0,1.6,-12.0,129.34
429,2016,1,18,21,30,0,0,0,1.6,-12.0,140.18
430,2016,1,18,22,30,0,0,0,1.6,-12.0,149.96
431,2016,1,18,23,30,0,0,0,1.6,-12.0,156.97
432,2016,1,19,0,30,0,0,0,1.6,-12.0,158.14
433,2016,1,19,1,30,0,0,0,1.6,-12.0,152.69
434,2016,1,19,2,30,0,0,0,1.6,-12.0,143.55
435,2016,1,19,3,30,0,0,0,1.6,-12.0,132.94
436,2016,1,19,4,30,0,0,0,1.6,-12.0,121.84
437,2016,1,19,5,30,0,0,0,1.7000000000000002,-12.0,110.72
438,2016,1,19,6,30,0,0,0,1.7000000000000002,-12.0,99.89
439,2016,1,19,7,30,0,0,0,1.7000000000000002,-12.0,89.64
440,2016,1,19,8,30,112,67,271,1.8,-12.0,80.34
441,2016,1,19,9,30,235,110,413,1.9,-11.0,72.41
442,2016,1,19,10,30,357,92,660,2.0,-11.0,66.41
443,2016,1,19,11,30,388,146,531,2.1,-10.0,62.92
444,2016,1,19,12,30,430,99,715,2.1,-10.0,62.4
445,2016,1,19,13,30,339,149,446,2.1,-10.0,64.91
446,2016,1,19,14,30,170,142,81,2.1,-10.0,70.12
447,2016,1,19,15,30,98,85,62,2.0,-10.0,77.46000000000001
448,2016,1,19,16,30,21,21,0,2.0,-9.0,86.35000000000001
449,2016,1,19,17,30,0,0,0,2.0,-9.0,96.31
450,2016,1,19,18,30,0,0,0,2.0,-9.0,106.97
451,2016,1,19,19,30,0,0,0,2.0,-8.0,118.02
452,2016,1,19,20,30,0,0,0,1.9,-8.0,129.16
453,2016,1,19,21,30,0,0,0,1.9,-8.0,139.98
454,2016,1,19,22,30,0,0,0,1.8,-8.0,149.75
455,2016,1,19,23,30,0,0,0,1.7000000000000002,-8.0,156.74
456,2016,1,20,0,30,0,0,0,1.6,-8.0,157.94
457,2016,1,20,1,30,0,0,0,1.5,-8.0,152.55
458,2016,1,20,2,30,0,0,0,1.5,-8.0,143.45000000000002
459,2016,1,20,3,30,0,0,0,1.4,-8.0,132.86
460,2016,1,20,4,30,0,0,0,1.4,-8.0,121.77
461,2016,1,20,5,30,0,0,0,1.3,-8.0,110.64
462,2016,1,20,6,30,0,0,0,1.2000000000000002,-9.0,99.8
463,2016,1,20,7,30,0,0,0,1.2000000000000002,-8.0,89.54
464,2016,1,20,8,30,100,64,212,1.2000000000000002,-7.0,80.22
465,2016,1,20,9,30,205,120,280,1.3,-6.0,72.26
466,2016,1,20,10,30,241,176,163,1.2000000000000002,-5.0,66.23
467,2016,1,20,11,30,428,94,729,1.1,-5.0,62.72
468,2016,1,20,12,30,409,134,590,1.0,-4.0,62.18
469,2016,1,20,13,30,375,114,609,0.9,-4.0,64.69
470,2016,1,20,14,30,298,103,567,0.8,-5.0,69.89
471,2016,1,20,15,30,171,75,435,0.6000000000000001,-6.0,77.24
472,2016,1,20,16,30,39,27,176,0.4,-7.0,86.14
473,2016,1,20,17,30,0,0,0,0.4,-8.0,96.12
474,2016,1,20,18,30,0,0,0,0.4,-8.0,106.78
475,2016,1,20,19,30,0,0,0,0.4,-8.0,117.83
476,2016,1,20,20,30,0,0,0,0.5,-8.0,128.97
477,2016,1,20,21,30,0,0,0,0.5,-8.0,139.79
478,2016,1,20,22,30,0,0,0,0.5,-8.0,149.54
479,2016,1,20,23,30,0,0,0,0.5,-8.0,156.52
480,2016,1,21,0,30,0,0,0,0.6000000000000001,-8.0,157.74
481,2016,1,21,1,30,0,0,0,0.6000000000000001,-8.0,152.41
482,2016,1,21,2,30,0,0,0,0.6000000000000001,-9.0,143.35
483,2016,1,21,3,30,0,0,0,0.7000000000000001,-9.0,132.78
484,2016,1,21,4,30,0,0,0,0.7000000000000001,-9.0,121.69
485,2016,1,21,5,30,0,0,0,0.7000000000000001,-9.0,110.56
486,2016,1,21,6,30,0,0,0,0.7000000000000001,-9.0,99.71
487,2016,1,21,7,30,0,0,0,0.8,-8.0,89.43
488,2016,1,21,8,30,152,55,563,1.1,-7.0,80.09
489,2016,1,21,9,30,314,77,768,1.2000000000000002,-6.0,72.11
490,2016,1,21,10,30,440,89,866,1.3,-6.0,66.05
491,2016,1,21,11,30,404,132,588,1.3,-5.0,62.52
492,2016,1,21,12,30,268,212,119,1.3,-5.0,61.96
493,2016,1,21,13,30,359,140,506,1.3,-5.0,64.46000000000001
494,2016,1,21,14,30,154,139,42,1.2000000000000002,-5.0,69.67
495,2016,1,21,15,30,218,56,719,1.1,-6.0,77.02
496,2016,1,21,16,30,54,25,400,0.9,-7.0,85.93
497,2016,1,21,17,30,0,0,0,0.9,-8.0,95.92
498,2016,1,21,18,30,0,0,0,1.0,-8.0,106.59
499,2016,1,21,19,30,0,0,0,0.9,-9.0,117.65
500,2016,1,21,20,30,0,0,0,0.9,-9.0,128.78
501,2016,1,21,21,30,0,0,0,0.8,-10.0,139.59
502,2016,1,21,22,30,0,0,0,0.8,-11.0,149.33
503,2016,1,21,23,30,0,0,0,0.7000000000000001,-12.0,156.29
504,2016,1,22,0,30,0,0,0,0.7000000000000001,-12.0,157.53
505,2016,1,22,1,30,0,0,0,0.8,-13.0,152.26
506,2016,1,22,2,30,0,0,0,0.8,-13.0,143.24
507,2016,1,22,3,30,0,0,0,0.7000000000000001,-14.0,132.69
508,2016,1,22,4,30,0,0,0,0.7000000000000001,-14.0,121.61
509,2016,1,22,5,30,0,0,0,0.7000000000000001,-14.0,110.47
510,2016,1,22,6,30,0,0,0,0.7000000000000001,-15.0,99.61
511,2016,1,22,7,30,0,0,0,0.7000000000000001,-13.0,89.32000000000001
512,2016,1,22,8,30,164,42,694,0.7000000000000001,-10.0,79.95
513,2016,1,22,9,30,269,67,651,0.9,-8.0,71.94
514,2016,1,22,10,30,374,82,714,0.9,-7.0,65.86
515,2016,1,22,11,30,443,85,771,0.9,-7.0,62.3
516,2016,1,22,12,30,397,161,498,0.8,-6.0,61.73
517,2016,1,22,13,30,281,190,208,0.8,-6.0,64.22
518,2016,1,22,14,30,138,132,17,0.7000000000000001,-7.0,69.44
519,2016,1,22,15,30,82,81,3,0.6000000000000001,-7.0,76.8
520,2016,1,22,16,30,21,21,0,0.5,-8.0,85.72
521,2016,1,22,17,30,0,0,0,0.5,-9.0,95.72
522,2016,1,22,18,30,0,0,0,0.5,-9.0,106.4
523,2016,1,22,19,30,0,0,0,0.6000000000000001,-9.0,117.46
524,2016,1,22,20,30,0,0,0,0.6000000000000001,-9.0,128.59
525,2016,1,22,21,30,0,0,0,0.7000000000000001,-9.0,139.39
526,2016,1,22,22,30,0,0,0,0.7000000000000001,-10.0,149.11
527,2016,1,22,23,30,0,0,0,0.7000000000000001,-9.0,156.05
528,2016,1,23,0,30,0,0,0,0.7000000000000001,-9.0,157.32
529,2016,1,23,1,30,0,0,0,0.9,-9.0,152.1
530,2016,1,23,2,30,0,0,0,1.0,-9.0,143.12
531,2016,1,23,3,30,0,0,0,1.1,-9.0,132.59
532,2016,1,23,4,30,0,0,0,1.2000000000000002,-9.0,121.51
533,2016,1,23,5,30,0,0,0,1.2000000000000002,-9.0,110.38
534,2016,1,23,6,30,0,0,0,1.2000000000000002,-9.0,99.51
535,2016,1,23,7,30,0,0,0,1.3,-9.0,89.2
536,2016,1,23,8,30,63,62,4,1.4,-9.0,79.81
537,2016,1,23,9,30,127,119,25,1.5,-9.0,71.78
538,2016,1,23,10,30,21,21,0,1.5,-8.0,65.67
539,2016,1,23,11,30,140,140,0,1.5,-8.0,62.08
540,2016,1,23,12,30,301,217,175,1.5,-8.0,61.49
541,2016,1,23,13,30,214,187,62,1.5,-8.0,63.98
542,2016,1,23,14,30,33,33,0,1.5,-8.0,69.2
543,2016,1,23,15,30,19,19,0,1.5,-8.0,76.58
544,2016,1,23,16,30,5,5,0,1.4,-8.0,85.51
545,2016,1,23,17,30,0,0,0,1.4,-9.0,95.52
546,2016,1,23,18,30,0,0,0,1.3,-9.0,106.2
547,2016,1,23,19,30,0,0,0,1.2000000000000002,-9.0,117.27
548,2016,1,23,20,30,0,0,0,1.2000000000000002,-9.0,128.4
549,2016,1,23,21,30,0,0,0,1.1,-9.0,139.19
550,2016,1,23,22,30,0,0,0,1.0,-10.0,148.89
551,2016,1,23,23,30,0,0,0,0.9,-12.0,155.81
552,2016,1,24,0,30,0,0,0,0.9,-13.0,157.1
553,2016,1,24,1,30,0,0,0,0.9,-13.0,151.94
554,2016,1,24,2,30,0,0,0,0.9,-14.0,143.0
555,2016,1,24,3,30,0,0,0,0.9,-14.0,132.49
556,2016,1,24,4,30,0,0,0,0.9,-14.0,121.42
557,2016,1,24,5,30,0,0,0,0.9,-15.0,110.28
558,2016,1,24,6,30,0,0,0,0.9,-15.0,99.4
559,2016,1,24,7,30,0,0,0,0.9,-13.0,89.07000000000001
560,2016,1,24,8,30,168,41,708,1.0,-11.0,79.66
561,2016,1,24,9,30,330,58,861,1.1,-8.0,71.60000000000001
562,2016,1,24,10,30,455,69,929,1.2000000000000002,-6.0,65.46000000000001
563,2016,1,24,11,30,526,74,957,1.2000000000000002,-5.0,61.86
564,2016,1,24,12,30,537,74,962,1.2000000000000002,-4.0,61.25
565,2016,1,24,13,30,392,115,625,1.2000000000000002,-4.0,63.74
566,2016,1,24,14,30,211,153,161,1.0,-4.0,68.96000000000001
567,2016,1,24,15,30,226,53,735,0.8,-5.0,76.35000000000001
568,2016,1,24,16,30,62,25,452,0.6000000000000001,-7.0,85.3
569,2016,1,24,17,30,0,0,0,0.5,-8.0,95.31
570,2016,1,24,18,30,0,0,0,0.5,-8.0,106.01
571,2016,1,24,19,30,0,0,0,0.4,-8.0,117.07
572,2016,1,24,20,30,0,0,0,0.4,-8.0,128.2
573,2016,1,24,21,30,0,0,0,0.4,-9.0,138.98
574,2016,1,24,22,30,0,0,0,0.4,-9.0,148.66
575,2016,1,24,23,30,0,0,0,0.4,-9.0,155.56
576,2016,1,25,0,30,0,0,0,0.3,-9.0,156.87
577,2016,1,25,1,30,0,0,0,0.4,-9.0,151.76
578,2016,1,25,2,30,0,0,0,0.5,-10.0,142.87
579,2016,1,25,3,30,0,0,0,0.6000000000000001,-11.0,132.38
580,2016,1,25,4,30,0,0,0,0.8,-10.0,121.31
581,2016,1,25,5,30,0,0,0,0.9,-10.0,110.17
582,2016,1,25,6,30,0,0,0,0.8,-9.0,99.28
583,2016,1,25,7,30,13,11,117,0.5,-7.0,88.94
584,2016,1,25,8,30,159,55,569,0.3,-4.0,79.51
585,2016,1,25,9,30,318,81,745,0.4,-2.0,71.42
586,2016,1,25,10,30,396,71,776,0.6000000000000001,0.0,65.26
587,2016,1,25,11,30,339,203,285,0.7000000000000001,0.0,61.63
588,2016,1,25,12,30,328,216,231,0.7000000000000001,0.0,61.01
589,2016,1,25,13,30,128,128,0,0.7000000000000001,0.0,63.49
590,2016,1,25,14,30,321,132,521,0.6000000000000001,0.0,68.72
591,2016,1,25,15,30,189,93,401,0.4,-2.0,76.12
592,2016,1,25,16,30,50,34,184,0.4,-3.0,85.08
593,2016,1,25,17,30,0,0,0,0.6000000000000001,-4.0,95.11
594,2016,1,25,18,30,0,0,0,0.7000000000000001,-4.0,105.81
595,2016,1,25,19,30,0,0,0,0.7000000000000001,-5.0,116.88
596,2016,1,25,20,30,0,0,0,0.8,-6.0,128.0
597,2016,1,25,21,30,0,0,0,0.8,-6.0,138.77
598,2016,1,25,22,30,0,0,0,0.8,-5.0,148.43
599,2016,1,25,23,30,0,0,0,0.9,-5.0,155.31
600,2016,1,26,0,30,0,0,0,0.9,-6.0,156.63
601,2016,1,26,1,30,0,0,0,0.9,-6.0,151.58
602,2016,1,26,2,30,0,0,0,0.9,-6.0,142.73
603,2016,1,26,3,30,0,0,0,1.0,-5.0,132.26
604,2016,1,26,4,30,0,0,0,1.0,-5.0,121.2
605,2016,1,26,5,30,0,0,0,1.0,-4.0,110.06
606,2016,1,26,6,30,0,0,0,0.9,-4.0,99.16
607,2016,1,26,7,30,6,6,0,0.9,-3.0,88.8
608,2016,1,26,8,30,75,70,26,0.9,-2.0,79.35000000000001
609,2016,1,26,9,30,154,131,68,0.9,0.0,71.24
610,2016,1,26,10,30,281,181,237,1.0,0.0,65.04
611,2016,1,26,11,30,357,199,329,1.1,1.0,61.39
612,2016,1,26,12,30,405,175,471,1.1,2.0,60.75
613,2016,1,26,13,30,203,184,41,1.1,3.0,63.23
614,2016,1,26,14,30,266,159,292,1.1,2.0,68.48
615,2016,1,26,15,30,159,103,228,1.1,2.0,75.89
616,2016,1,26,16,30,43,35,90,1.1,1.0,84.86
617,2016,1,26,17,30,0,0,0,1.0,1.0,94.9
618,2016,1,26,18,30,0,0,0,1.0,1.0,105.61
619,2016,1,26,19,30,0,0,0,1.0,1.0,116.68
620,2016,1,26,20,30,0,0,0,1.0,0.0,127.81
621,2016,1,26,21,30,0,0,0,1.0,0.0,138.57
622,2016,1,26,22,30,0,0,0,0.9,0.0,148.20000000000002
623,2016,1,26,23,30,0,0,0,0.8,0.0,155.06
624,2016,1,27,0,30,0,0,0,0.7000000000000001,-1.0,156.39
625,2016,1,27,1,30,0,0,0,0.7000000000000001,-1.0,151.39
626,2016,1,27,2,30,0,0,0,0.7000000000000001,-2.0,142.58
627,2016,1,27,3,30,0,0,0,0.8,-2.0,132.14
628,2016,1,27,4,30,0,0,0,0.8,-2.0,121.09
629,2016,1,27,5,30,0,0,0,0.9,-2.0,109.94
630,2016,1,27,6,30,0,0,0,0.9,-3.0,99.03
631,2016,1,27,7,30,11,11,0,1.0,-2.0,88.65
632,2016,1,27,8,30,112,72,212,1.3,0.0,79.18
633,2016,1,27,9,30,223,122,310,1.5,0.0,71.04
634,2016,1,27,10,30,353,137,507,1.6,0.0,64.82000000000001
635,2016,1,27,11,30,158,157,2,1.6,0.0,61.15
636,2016,1,27,12,30,246,214,65,1.6,0.0,60.5
637,2016,1,27,13,30,361,168,424,1.5,0.0,62.97
638,2016,1,27,14,30,68,68,0,1.4,0.0,68.23
639,2016,1,27,15,30,235,53,736,1.2000000000000002,-1.0,75.65
640,2016,1,27,16,30,71,29,450,1.0,-2.0,84.64
641,2016,1,27,17,30,0,0,0,0.8,-3.0,94.69
642,2016,1,27,18,30,0,0,0,0.6000000000000001,-4.0,105.41
643,2016,1,27,19,30,0,0,0,0.4,-5.0,116.49
644,2016,1,27,20,30,0,0,0,0.4,-6.0,127.61
645,2016,1,27,21,30,0,0,0,0.5,-6.0,138.35
646,2016,1,27,22,30,0,0,0,0.6000000000000001,-7.0,147.97
647,2016,1,27,23,30,0,0,0,0.7000000000000001,-7.0,154.8
648,2016,1,28,0,30,0,0,0,0.8,-7.0,156.14
649,2016,1,28,1,30,0,0,0,0.7000000000000001,-8.0,151.20000000000002
650,2016,1,28,2,30,0,0,0,0.5,-9.0,142.43
651,2016,1,28,3,30,0,0,0,0.5,-9.0,132.0
652,2016,1,28,4,30,0,0,0,0.5,-9.0,120.96
653,2016,1,28,5,30,0,0,0,0.6000000000000001,-8.0,109.81
654,2016,1,28,6,30,0,0,0,0.7000000000000001,-7.0,98.89
655,2016,1,28,7,30,18,13,212,0.8,-6.0,88.5
656,2016,1,28,8,30,173,45,668,1.0,-4.0,79.01
657,2016,1,28,9,30,333,60,832,1.2000000000000002,-2.0,70.84
658,2016,1,28,10,30,456,67,906,1.3,0.0,64.6
659,2016,1,28,11,30,525,72,930,1.4,0.0,60.9
660,2016,1,28,12,30,531,74,921,1.3,0.0,60.23
661,2016,1,28,13,30,394,142,550,1.2000000000000002,0.0,62.71
662,2016,1,28,14,30,174,155,50,1.1,0.0,67.97
663,2016,1,28,15,30,105,97,33,0.8,-1.0,75.41
664,2016,1,28,16,30,31,31,0,0.6000000000000001,-2.0,84.41
665,2016,1,28,17,30,0,0,0,0.6000000000000001,-3.0,94.48
666,2016,1,28,18,30,0,0,0,0.6000000000000001,-3.0,105.21
667,2016,1,28,19,30,0,0,0,0.5,-4.0,116.29
668,2016,1,28,20,30,0,0,0,0.5,-4.0,127.4
669,2016,1,28,21,30,0,0,0,0.5,-4.0,138.14
670,2016,1,28,22,30,0,0,0,0.4,-4.0,147.73
671,2016,1,28,23,30,0,0,0,0.4,-5.0,154.54
672,2016,1,29,0,30,0,0,0,0.3,-5.0,155.89
673,2016,1,29,1,30,0,0,0,0.3,-6.0,150.99
674,2016,1,29,2,30,0,0,0,0.3,-5.0,142.27
675,2016,1,29,3,30,0,0,0,0.3,-5.0,131.87
676,2016,1,29,4,30,0,0,0,0.2,-5.0,120.83
677,2016,1,29,5,30,0,0,0,0.2,-6.0,109.68
678,2016,1,29,6,30,0,0,0,0.4,-5.0,98.75
679,2016,1,29,7,30,7,7,0,0.8,-4.0,88.35000000000001
680,2016,1,29,8,30,72,70,9,1.1,-2.0,78.83
681,2016,1,29,9,30,144,133,32,1.2000000000000002,-1.0,70.64
682,2016,1,29,10,30,216,186,70,1.4,-1.0,64.36
683,2016,1,29,11,30,128,128,0,1.5,-1.0,60.64
684,2016,1,29,12,30,160,159,2,1.6,-1.0,59.97
685,2016,1,29,13,30,141,141,0,1.7000000000000002,-1.0,62.440000000000005
686,2016,1,29,14,30,104,104,0,1.8,-2.0,67.71000000000001
687,2016,1,29,15,30,65,65,0,1.7000000000000002,-4.0,75.17
688,2016,1,29,16,30,20,20,0,1.6,-5.0,84.19
689,2016,1,29,17,30,0,0,0,1.7000000000000002,-6.0,94.26
690,2016,1,29,18,30,0,0,0,1.7000000000000002,-6.0,105.0
691,2016,1,29,19,30,0,0,0,1.6,-7.0,116.09
692,2016,1,29,20,30,0,0,0,1.5,-8.0,127.2
693,2016,1,29,21,30,0,0,0,1.4,-8.0,137.93
694,2016,1,29,22,30,0,0,0,1.3,-8.0,147.49
695,2016,1,29,23,30,0,0,0,1.3,-8.0,154.27
696,2016,1,30,0,30,0,0,0,1.3,-8.0,155.63
697,2016,1,30,1,30,0,0,0,1.2000000000000002,-8.0,150.78
698,2016,1,30,2,30,0,0,0,1.1,-8.0,142.1
699,2016,1,30,3,30,0,0,0,1.0,-9.0,131.72
700,2016,1,30,4,30,0,0,0,0.9,-9.0,120.7
701,2016,1,30,5,30,0,0,0,0.8,-9.0,109.54
702,2016,1,30,6,30,0,0,0,0.6000000000000001,-9.0,98.6
703,2016,1,30,7,30,16,16,0,0.4,-8.0,88.18
704,2016,1,30,8,30,130,70,305,0.4,-6.0,78.64
705,2016,1,30,9,30,247,117,389,0.5,-4.0,70.43
706,2016,1,30,10,30,393,101,670,0.7000000000000001,-2.0,64.13
707,2016,1,30,11,30,383,199,371,1.0,0.0,60.38
708,2016,1,30,12,30,378,213,326,1.2000000000000002,0.0,59.69
709,2016,1,30,13,30,402,144,552,1.3,1.0,62.17
710,2016,1,30,14,30,381,65,825,1.2000000000000002,0.0,67.45
711,2016,1,30,15,30,237,53,709,1.1,0.0,74.93
712,2016,1,30,16,30,76,31,428,1.1,-1.0,83.96000000000001
713,2016,1,30,17,30,0,0,0,1.0,-2.0,94.05
714,2016,1,30,18,30,0,0,0,0.9,-3.0,104.8
715,2016,1,30,19,30,0,0,0,0.9,-3.0,115.89
716,2016,1,30,20,30,0,0,0,0.8,-3.0,127.0
717,2016,1,30,21,30,0,0,0,0.7000000000000001,-3.0,137.71
718,2016,1,30,22,30,0,0,0,0.8,-3.0,147.25
719,2016,1,30,23,30,0,0,0,0.8,-3.0,154.0
720,2016,1,31,0,30,0,0,0,0.6000000000000001,-3.0,155.36
721,2016,1,31,1,30,0,0,0,0.4,-3.0,150.57
722,2016,1,31,2,30,0,0,0,0.4,-3.0,141.93
723,2016,1,31,3,30,0,0,0,0.4,-3.0,131.57
724,2016,1,31,4,30,0,0,0,0.4,-2.0,120.55
725,2016,1,31,5,30,0,0,0,0.4,-2.0,109.4
726,2016,1,31,6,30,0,0,0,0.4,-2.0,98.45
727,2016,1,31,7,30,8,8,0,0.4,-1.0,88.01
728,2016,1,31,8,30,68,68,0,0.5,1.0,78.45
729,2016,1,31,9,30,131,126,16,0.6000000000000001,3.0,70.21000000000001
730,2016,1,31,10,30,222,190,72,0.6000000000000001,4.0,63.88
731,2016,1,31,11,30,136,136,0,0.6000000000000001,5.0,60.11
732,2016,1,31,12,30,179,175,8,0.7000000000000001,6.0,59.41
733,2016,1,31,13,30,372,179,409,0.8,7.0,61.9
734,2016,1,31,14,30,366,87,719,0.7000000000000001,6.0,67.19
735,2016,1,31,15,30,231,63,635,0.6000000000000001,3.0,74.68
736,2016,1,31,16,30,76,33,389,0.5,1.0,83.73
737,2016,1,31,17,30,0,0,0,0.6000000000000001,0.0,93.83
738,2016,1,31,18,30,0,0,0,0.6000000000000001,0.0,104.59
739,2016,1,31,19,30,0,0,0,0.6000000000000001,0.0,115.68
740,2016,1,31,20,30,0,0,0,0.5,0.0,126.79
741,2016,1,31,21,30,0,0,0,0.5,0.0,137.49
742,2016,1,31,22,30,0,0,0,0.6000000000000001,1.0,147.0
743,2016,1,31,23,30,0,0,0,0.6000000000000001,1.0,153.72
744,2016,2,1,0,30,0,0,0,0.6000000000000001,1.0,155.09
745,2016,2,1,1,30,0,0,0,0.5,1.0,150.34
746,2016,2,1,2,30,0,0,0,0.5,1.0,141.75
747,2016,2,1,3,30,0,0,0,0.5,1.0,131.41
748,2016,2,1,4,30,0,0,0,0.5,1.0,120.41
749,2016,2,1,5,30,0,0,0,0.8,2.0,109.25
750,2016,2,1,6,30,0,0,0,1.0,2.0,98.29
751,2016,2,1,7,30,2,2,0,1.0,3.0,87.84
752,2016,2,1,8,30,21,21,0,1.1,3.0,78.25
753,2016,2,1,9,30,42,42,0,1.2000000000000002,3.0,69.99
754,2016,2,1,10,30,298,193,236,1.1,2.0,63.63
755,2016,2,1,11,30,231,209,43,1.0,2.0,59.84
756,2016,2,1,12,30,133,133,0,1.0,2.0,59.13
757,2016,2,1,13,30,362,192,358,1.0,2.0,61.620000000000005
758,2016,2,1,14,30,281,153,326,0.9,1.0,66.93
759,2016,2,1,15,30,179,99,299,0.8,0.0,74.43
760,2016,2,1,16,30,62,40,198,0.8,0.0,83.5
761,2016,2,1,17,30,0,0,0,0.9,0.0,93.62
762,2016,2,1,18,30,0,0,0,0.8,0.0,104.39
763,2016,2,1,19,30,0,0,0,0.8,-1.0,115.48
764,2016,2,1,20,30,0,0,0,0.7000000000000001,-1.0,126.59
765,2016,2,1,21,30,0,0,0,0.6000000000000001,-2.0,137.27
766,2016,2,1,22,30,0,0,0,0.5,-3.0,146.76
767,2016,2,1,23,30,0,0,0,0.5,-3.0,153.44
768,2016,2,2,0,30,0,0,0,0.5,-4.0,154.81
769,2016,2,2,1,30,0,0,0,0.5,-4.0,150.11
770,2016,2,2,2,30,0,0,0,0.5,-3.0,141.56
771,2016,2,2,3,30,0,0,0,0.6000000000000001,-3.0,131.25
772,2016,2,2,4,30,0,0,0,0.6000000000000001,-3.0,120.25
773,2016,2,2,5,30,0,0,0,0.6000000000000001,-3.0,109.09
774,2016,2,2,6,30,0,0,0,0.6000000000000001,-2.0,98.13
775,2016,2,2,7,30,27,27,0,0.7000000000000001,-1.0,87.66
776,2016,2,2,8,30,185,46,670,0.8,0.0,78.05
777,2016,2,2,9,30,213,143,203,0.8,1.0,69.76
778,2016,2,2,10,30,471,65,906,0.8,2.0,63.38
779,2016,2,2,11,30,543,68,936,0.7000000000000001,3.0,59.56
780,2016,2,2,12,30,555,69,938,0.5,4.0,58.84
781,2016,2,2,13,30,507,67,917,0.4,4.0,61.33
782,2016,2,2,14,30,402,64,853,0.3,3.0,66.66
783,2016,2,2,15,30,255,53,737,0.3,2.0,74.18
784,2016,2,2,16,30,87,34,451,0.7000000000000001,0.0,83.27
785,2016,2,2,17,30,0,0,0,0.6000000000000001,-1.0,93.4
786,2016,2,2,18,30,0,0,0,0.4,-2.0,104.18
787,2016,2,2,19,30,0,0,0,0.6000000000000001,-1.0,115.28
788,2016,2,2,20,30,0,0,0,0.8,-1.0,126.38
789,2016,2,2,21,30,0,0,0,1.0,-1.0,137.05
790,2016,2,2,22,30,0,0,0,1.1,-1.0,146.51
791,2016,2,2,23,30,0,0,0,1.1,-1.0,153.16
792,2016,2,3,0,30,0,0,0,1.2000000000000002,-1.0,154.53
793,2016,2,3,1,30,0,0,0,1.3,-1.0,149.87
794,2016,2,3,2,30,0,0,0,1.4,-1.0,141.36
795,2016,2,3,3,30,0,0,0,1.5,0.0,131.08
796,2016,2,3,4,30,0,0,0,1.6,0.0,120.09
797,2016,2,3,5,30,0,0,0,1.6,0.0,108.93
798,2016,2,3,6,30,0,0,0,1.6,0.0,97.96
799,2016,2,3,7,30,0,0,0,1.7000000000000002,0.0,87.47
800,2016,2,3,8,30,2,2,0,1.8,2.0,77.84
801,2016,2,3,9,30,5,5,0,1.9,3.0,69.52
802,2016,2,3,10,30,53,53,0,1.7000000000000002,4.0,63.11
803,2016,2,3,11,30,56,56,0,1.4,5.0,59.28
804,2016,2,3,12,30,45,45,0,1.2000000000000002,6.0,58.55
805,2016,2,3,13,30,50,50,0,1.2000000000000002,7.0,61.04
806,2016,2,3,14,30,41,41,0,1.2000000000000002,8.0,66.38
807,2016,2,3,15,30,26,26,0,1.5,8.0,73.93
808,2016,2,3,16,30,9,9,0,1.8,9.0,83.03
809,2016,2,3,17,30,0,0,0,1.8,10.0,93.18
810,2016,2,3,18,30,0,0,0,1.4,9.0,103.97
811,2016,2,3,19,30,0,0,0,1.0,8.0,115.07
812,2016,2,3,20,30,0,0,0,0.8,8.0,126.17
813,2016,2,3,21,30,0,0,0,0.7000000000000001,7.0,136.82
814,2016,2,3,22,30,0,0,0,0.8,7.0,146.25
815,2016,2,3,23,30,0,0,0,0.9,8.0,152.87
816,2016,2,4,0,30,0,0,0,0.7000000000000001,7.0,154.24
817,2016,2,4,1,30,0,0,0,0.6000000000000001,7.0,149.63
818,2016,2,4,2,30,0,0,0,0.6000000000000001,6.0,141.16
819,2016,2,4,3,30,0,0,0,0.8,5.0,130.9
820,2016,2,4,4,30,0,0,0,1.0,4.0,119.92
821,2016,2,4,5,30,0,0,0,1.0,3.0,108.76
822,2016,2,4,6,30,0,0,0,0.9,1.0,97.78
823,2016,2,4,7,30,19,19,0,0.9,1.0,87.28
824,2016,2,4,8,30,126,85,191,1.1,2.0,77.63
825,2016,2,4,9,30,238,140,278,1.3,3.0,69.28
826,2016,2,4,10,30,354,174,393,1.4,4.0,62.85
827,2016,2,4,11,30,403,209,377,1.4,4.0,58.99
828,2016,2,4,12,30,306,243,120,1.3,4.0,58.25
829,2016,2,4,13,30,408,171,484,1.2000000000000002,4.0,60.75
830,2016,2,4,14,30,269,170,242,1.0,3.0,66.11
831,2016,2,4,15,30,172,117,195,0.8,1.0,73.67
